CaseID,CustomerID,CreatedDate,CaseCategory,CaseStatus
2401,760,2026-06-28,Portal Login,Resolved
2402,454,2025-06-20,Pricing Query,Resolved
2403,850,2026-03-01,Portal Login,Waiting Customer
2404,142,2026-06-04,Complaint,Open
2405,70,2025-11-24,Portal Login,Resolved
2406,837,2026-03-19,Credit Limit,Open
2407,429,2025-03-08,Complaint,Waiting Customer
2408,521,2025-12-02,Portal Login,Resolved
2409,726,2026-05-27,Complaint,Resolved
2410,402,2026-01-22,Pricing Query,Waiting Customer
2411,220,2026-05-22,Network Acceptance,Waiting Customer
2412,83,2025-12-23,Invoice Query,Waiting Customer
2413,797,2026-05-13,Card Issue,Resolved
2414,77,2025-11-06,Card Issue,Waiting Customer
2415,721,2026-05-23,Complaint,Resolved
2416,312,2025-07-08,,Resolved
2417,186,2025-07-19,Complaint,Open
2418,639,2025-12-23,Card Issue,Waiting Customer
2419,94,2026-01-18,Pricing Query,Waiting Customer
2420,619,2026-05-07,Credit Limit,Resolved
2421,446,2025-11-14,Complaint,Resolved
2422,812,2025-04-26,Card Issue,Resolved
2423,697,2026-04-09,Pricing Query,Resolved
2424,81,2025-07-22,Network Acceptance,Open
2425,805,2025-09-19,Complaint,Resolved
2426,248,2025-04-02,Complaint,Resolved
2427,260,2026-04-10,Credit Limit,Open
2428,324,2025-09-13,Invoice Query,Open
2429,502,2025-11-06,Complaint,Resolved
2430,2,2026-06-19,Network Acceptance,Open
2431,491,2025-01-20,Card Issue,Resolved
2432,594,2025-04-16,Credit Limit,Resolved
2433,821,2025-07-25,Portal Login,Resolved
2434,296,2025-06-04,Credit Limit,Waiting Customer
2435,689,2025-09-30,Pricing Query,Resolved
2436,38,2026-04-09,Card Issue,Resolved
2437,212,2025-01-30,Invoice Query,Resolved
2438,662,2026-05-27,Invoice Query,Waiting Customer
2439,196,2025-11-21,Portal Login,Resolved
2440,80,2025-04-02,,Resolved
2441,773,2025-05-25,Credit Limit,Resolved
2442,763,2026-02-28,Invoice Query,Resolved
2443,130,2026-04-14,Card Issue,Open
2444,582,2025-05-24,Card Issue,Resolved
2445,146,2026-05-10,Portal Login,Open
2446,528,2025-07-19,Invoice Query,Resolved
2447,84,2025-12-03,Invoice Query,Resolved
2448,408,2025-10-10,Credit Limit,Resolved
2449,395,2025-03-10,Complaint,Resolved
2450,723,2025-08-17,Portal Login,Resolved
2451,621,2026-02-26,Network Acceptance,Waiting Customer
2452,113,2025-07-13,Invoice Query,Resolved
2453,252,2025-07-01,Invoice Query,Resolved
2454,59,2026-03-14,Network Acceptance,Resolved
2455,720,2026-05-24,Card Issue,Open
2456,418,2025-04-16,Credit Limit,Resolved
2457,321,2025-12-29,Network Acceptance,Waiting Customer
2458,779,2025-07-06,Pricing Query,Open
2459,336,2025-07-23,Pricing Query,Resolved
2460,589,2025-05-05,Credit Limit,Resolved
2461,844,2025-05-24,,Resolved
2462,847,2025-10-11,Credit Limit,Resolved
2463,35,2026-04-23,Invoice Query,Resolved
2464,241,2025-06-01,Card Issue,Open
2465,455,2025-12-19,Pricing Query,Open
2466,96,2025-04-05,Complaint,Resolved
2467,500,2025-08-25,Pricing Query,Resolved
2468,591,2025-05-09,Credit Limit,Waiting Customer
2469,707,2026-01-05,Invoice Query,Open
2470,90,2025-10-19,Portal Login,Waiting Customer
2471,240,2026-06-18,Network Acceptance,Waiting Customer
2472,220,2025-06-01,Portal Login,Resolved
2473,641,2026-06-17,Card Issue,Resolved
2474,690,2025-03-21,Portal Login,Open
2475,252,2025-06-13,Credit Limit,Open
2476,460,2025-09-06,Complaint,Resolved
2477,839,2025-12-15,Network Acceptance,Open
2478,796,2026-01-14,Pricing Query,Resolved
2479,65,2025-12-07,Pricing Query,Resolved
2480,605,2026-04-20,Pricing Query,Resolved
2481,561,2025-02-12,Pricing Query,Resolved
2482,670,2025-08-24,Pricing Query,Resolved
2483,18,2025-09-22,Portal Login,Resolved
2484,463,2025-10-06,Invoice Query,Waiting Customer
2485,586,2026-04-07,Invoice Query,Resolved
2486,699,2025-09-26,Pricing Query,Resolved
2487,704,2025-04-12,Invoice Query,Waiting Customer
2488,664,2026-03-09,Pricing Query,Resolved
2489,745,2025-10-01,,Resolved
2490,554,2026-05-06,Pricing Query,Resolved
2491,148,2026-06-03,Complaint,Waiting Customer
2492,182,2026-04-30,Invoice Query,Resolved
2493,516,2025-12-21,Pricing Query,Resolved
2494,42,2025-03-05,Card Issue,Resolved
2495,135,2025-08-06,Network Acceptance,Resolved
2496,207,2025-10-18,Portal Login,Resolved
2497,461,2026-05-16,Pricing Query,Resolved
2498,29,2026-06-10,Network Acceptance,Resolved
2499,689,2025-01-25,Card Issue,Resolved
2500,334,2025-08-24,Card Issue,Resolved
2501,687,2025-03-19,Pricing Query,Waiting Customer
2502,339,2025-03-23,Network Acceptance,Waiting Customer
2503,764,2025-05-30,Invoice Query,Resolved
2504,564,2025-02-21,Invoice Query,Resolved
2505,513,2026-06-06,Complaint,Resolved
2506,190,2025-04-24,Card Issue,Resolved
2507,497,2025-06-27,Credit Limit,Resolved
2508,185,2025-06-06,Pricing Query,Resolved
2509,399,2026-02-17,Network Acceptance,Open
2510,473,2026-04-21,Complaint,Open
2511,518,2025-09-08,Complaint,Waiting Customer
2512,165,2025-04-14,Complaint,Resolved
2513,552,2026-01-09,Credit Limit,Resolved
2514,402,2025-04-11,Network Acceptance,Open
2515,485,2026-05-04,Portal Login,Resolved
2516,231,2026-02-16,Portal Login,Open
2517,772,2025-10-11,Network Acceptance,Resolved
2518,518,2025-12-26,Pricing Query,Resolved
2519,344,2025-12-13,Network Acceptance,Resolved
2520,122,2026-05-21,,Resolved
2521,792,2026-02-23,Card Issue,Resolved
2522,437,2026-06-14,Portal Login,Resolved
2523,495,2025-12-13,Network Acceptance,Open
2524,547,2025-09-21,Credit Limit,Waiting Customer
2525,249,2025-01-06,Portal Login,Resolved
2526,65,2025-08-28,Invoice Query,Open
2527,815,2026-01-30,Card Issue,Resolved
2528,220,2025-06-16,Card Issue,Resolved
2529,546,2025-10-09,Complaint,Waiting Customer
2530,535,2026-01-15,Credit Limit,Open
2531,762,2025-08-14,Complaint,Waiting Customer
2532,399,2025-04-22,Credit Limit,Waiting Customer
2533,447,2025-12-27,Credit Limit,Resolved
2534,202,2026-02-22,Network Acceptance,Resolved
2535,243,2026-05-30,Card Issue,Open
2536,164,2025-07-19,Pricing Query,Resolved
2537,740,2026-06-19,Card Issue,Waiting Customer
2538,146,2025-05-26,Pricing Query,Open
2539,631,2026-05-05,Network Acceptance,Resolved
2540,318,2025-05-05,Portal Login,Resolved
2541,136,2026-03-02,Complaint,Open
2542,143,2025-11-14,Complaint,Waiting Customer
2543,742,2025-07-14,Credit Limit,Waiting Customer
2544,555,2025-07-31,Network Acceptance,Open
2545,81,2025-10-27,Pricing Query,Resolved
2546,835,2025-01-03,Pricing Query,Open
2547,702,2026-06-16,Portal Login,Open
2548,147,2026-05-16,Credit Limit,Resolved
2549,593,2025-09-24,Invoice Query,Waiting Customer
2550,67,2025-04-20,Credit Limit,Waiting Customer
2551,620,2025-04-11,Pricing Query,Resolved
2552,406,2026-03-30,Credit Limit,Resolved
2553,93,2025-07-10,Complaint,Waiting Customer
2554,445,2026-06-18,Invoice Query,Resolved
2555,305,2026-05-03,Credit Limit,Resolved
2556,795,2026-02-21,Pricing Query,Open
2557,40,2026-02-02,Portal Login,Waiting Customer
2558,848,2025-08-17,Pricing Query,Resolved
2559,192,2025-11-24,Complaint,Open
2560,81,2026-02-16,Invoice Query,Waiting Customer
2561,238,2025-08-29,Pricing Query,Resolved
2562,472,2025-02-11,Credit Limit,Resolved
2563,740,2025-11-22,Complaint,Waiting Customer
2564,173,2025-06-09,Complaint,Waiting Customer
2565,793,2026-03-10,Pricing Query,Resolved
2566,247,2026-06-22,Credit Limit,Resolved
2567,533,2026-06-18,Network Acceptance,Resolved
2568,335,2026-03-06,Credit Limit,Open
2569,448,2025-04-21,Invoice Query,Resolved
2570,131,2025-06-10,Complaint,Resolved
2571,236,2026-05-15,Pricing Query,Open
2572,842,2025-03-31,Credit Limit,Resolved
2573,376,2025-07-22,Pricing Query,Open
2574,71,2025-07-25,Portal Login,Waiting Customer
2575,846,2026-02-22,Credit Limit,Open
2576,374,2025-12-09,Invoice Query,Waiting Customer
2577,234,2025-12-13,Complaint,Open
2578,620,2025-05-30,Portal Login,Resolved
2579,746,2025-06-29,Pricing Query,Resolved
2580,627,2026-01-11,Complaint,Open
2581,163,2025-10-11,Credit Limit,Resolved
2582,478,2025-11-18,Complaint,Resolved
2583,330,2026-01-25,Complaint,Resolved
2584,255,2025-11-27,Card Issue,Waiting Customer
2585,214,2025-06-25,Portal Login,Open
2586,196,2025-08-22,Network Acceptance,Resolved
2587,61,2025-01-26,Complaint,Resolved
2588,622,2025-12-15,Credit Limit,Waiting Customer
2589,157,2025-06-29,Complaint,Resolved
2590,1,2025-12-12,Card Issue,Waiting Customer
2591,532,2026-03-22,Pricing Query,Resolved
2592,72,2025-07-11,Invoice Query,Resolved
2593,723,2025-09-04,Pricing Query,Resolved
2594,296,2025-05-08,Complaint,Resolved
2595,303,2025-03-13,Invoice Query,Resolved
2596,555,2025-09-28,Network Acceptance,Open
2597,483,2026-04-07,Card Issue,Resolved
2598,433,2025-07-19,Card Issue,Waiting Customer
2599,38,2026-02-06,Portal Login,Open
2600,159,2026-04-29,Invoice Query,Resolved
2601,638,2026-05-20,,Resolved
2602,120,2025-05-27,Complaint,Waiting Customer
2603,116,2025-05-03,,Resolved
2604,282,2025-01-13,Pricing Query,Open
2605,59,2025-01-01,Card Issue,Open
2606,283,2025-03-08,Network Acceptance,Resolved
2607,94,2025-11-29,,Resolved
2608,729,2026-04-17,Portal Login,Waiting Customer
2609,222,2026-04-03,Card Issue,Waiting Customer
2610,476,2026-02-15,Invoice Query,Waiting Customer
2611,459,2026-05-23,Credit Limit,Waiting Customer
2612,216,2025-05-23,Network Acceptance,Resolved
2613,231,2025-06-09,Network Acceptance,Waiting Customer
2614,667,2026-04-17,Complaint,Resolved
2615,706,2025-08-26,Complaint,Resolved
2616,132,2025-08-09,Credit Limit,Resolved
2617,742,2026-02-04,Network Acceptance,Resolved
2618,457,2026-06-28,Invoice Query,Open
2619,684,2026-05-19,Credit Limit,Resolved
2620,112,2025-03-24,Invoice Query,Waiting Customer
2621,722,2025-09-09,Credit Limit,Resolved
2622,184,2026-02-06,Portal Login,Waiting Customer
2623,494,2025-05-23,Card Issue,Resolved
2624,160,2025-09-02,Pricing Query,Resolved
2625,486,2026-01-18,Invoice Query,Waiting Customer
2626,702,2025-08-04,Complaint,Resolved
2627,562,2026-02-23,Complaint,Resolved
2628,291,2026-01-10,Portal Login,Resolved
2629,143,2025-11-01,Card Issue,Resolved
2630,250,2025-09-07,Credit Limit,Resolved
2631,224,2025-05-16,Network Acceptance,Open
2632,285,2025-08-08,Credit Limit,Resolved
2633,428,2025-10-22,Credit Limit,Resolved
2634,479,2026-02-18,Invoice Query,Resolved
2635,338,2026-01-03,Network Acceptance,Resolved
2636,142,2025-11-11,Complaint,Resolved
2637,692,2025-03-01,Credit Limit,Resolved
2638,613,2025-01-23,Complaint,Resolved
2639,341,2025-07-22,Network Acceptance,Resolved
2640,386,2025-02-01,Pricing Query,Waiting Customer
2641,689,2025-07-29,Portal Login,Resolved
2642,539,2026-06-24,Network Acceptance,Resolved
2643,232,2025-02-26,Pricing Query,Resolved
2644,2,2026-04-12,Invoice Query,Resolved
2645,282,2025-11-28,Portal Login,Resolved
2646,836,2025-01-13,Card Issue,Resolved
2647,470,2025-10-22,Pricing Query,Open
2648,697,2025-05-01,Credit Limit,Resolved
2649,572,2025-03-31,Complaint,Waiting Customer
2650,224,2025-12-27,Card Issue,Resolved
2651,295,2025-02-16,Complaint,Open
2652,827,2025-05-10,Network Acceptance,Resolved
2653,623,2025-07-06,Credit Limit,Waiting Customer
2654,175,2025-08-08,Invoice Query,Resolved
2655,440,2025-12-29,Complaint,Waiting Customer
2656,678,2025-01-10,Pricing Query,Resolved
2657,635,2025-03-19,Network Acceptance,Open
2658,390,2026-02-26,Portal Login,Open
2659,280,2025-05-19,,Resolved
2660,345,2025-10-09,Invoice Query,Resolved
2661,119,2026-06-13,Complaint,Waiting Customer
2662,731,2025-08-24,Invoice Query,Resolved
2663,835,2025-08-15,Network Acceptance,Resolved
2664,491,2025-07-09,Credit Limit,Resolved
2665,521,2025-01-20,Portal Login,Waiting Customer
2666,342,2025-02-21,Complaint,Resolved
2667,195,2026-04-13,Portal Login,Resolved
2668,525,2026-03-05,Pricing Query,Waiting Customer
2669,485,2026-04-28,Card Issue,Resolved
2670,487,2026-04-11,Portal Login,Resolved
2671,386,2025-06-28,Credit Limit,Resolved
2672,114,2026-02-26,Network Acceptance,Resolved
2673,843,2026-01-20,Network Acceptance,Waiting Customer
2674,591,2025-02-20,Network Acceptance,Resolved
2675,9,2026-01-12,Network Acceptance,Open
2676,475,2025-07-14,Pricing Query,Resolved
2677,70,2026-02-07,Network Acceptance,Waiting Customer
2678,308,2025-09-20,Card Issue,Resolved
2679,469,2025-09-15,Credit Limit,Open
2680,299,2025-09-18,Invoice Query,Resolved
2681,326,2025-03-26,Network Acceptance,Waiting Customer
2682,469,2025-08-05,Invoice Query,Open
2683,290,2025-04-07,Invoice Query,Resolved
2684,614,2025-12-07,Card Issue,Resolved
2685,723,2026-05-11,Pricing Query,Resolved
2686,406,2025-02-22,Network Acceptance,Open
2687,393,2026-06-10,Pricing Query,Waiting Customer
2688,163,2025-06-17,Invoice Query,Resolved
2689,797,2025-05-06,Network Acceptance,Resolved
2690,441,2026-01-12,Pricing Query,Waiting Customer
2691,615,2025-06-20,Invoice Query,Waiting Customer
2692,342,2025-09-01,Invoice Query,Open
2693,194,2025-04-04,Pricing Query,Open
2694,204,2026-04-02,Card Issue,Resolved
2695,156,2025-10-26,Invoice Query,Waiting Customer
2696,413,2026-04-02,Card Issue,Resolved
2697,845,2026-04-28,,Resolved
2698,398,2026-03-20,Network Acceptance,Open
2699,218,2026-06-07,Complaint,Resolved
2700,546,2025-04-01,Portal Login,Waiting Customer
2701,309,2025-06-25,Credit Limit,Resolved
2702,343,2025-02-19,Complaint,Open
2703,813,2026-05-31,Portal Login,Resolved
2704,444,2025-10-21,Portal Login,Open
2705,481,2025-08-14,Invoice Query,Open
2706,415,2025-03-06,Card Issue,Resolved
2707,570,2026-04-11,Complaint,Open
2708,49,2025-03-13,Complaint,Waiting Customer
2709,236,2025-06-01,Complaint,Resolved
2710,531,2026-01-31,Network Acceptance,Resolved
2711,643,2026-04-01,Complaint,Resolved
2712,699,2025-11-05,Network Acceptance,Waiting Customer
2713,755,2026-03-18,Card Issue,Waiting Customer
2714,804,2026-03-06,Credit Limit,Waiting Customer
2715,518,2025-11-14,Invoice Query,Resolved
2716,5,2025-11-26,Pricing Query,Resolved
2717,360,2026-06-19,Invoice Query,Resolved
2718,354,2025-09-07,Credit Limit,Waiting Customer
2719,197,2026-03-23,Card Issue,Resolved
2720,87,2026-02-04,Credit Limit,Waiting Customer
2721,680,2026-06-07,Credit Limit,Open
2722,485,2025-04-20,Pricing Query,Open
2723,656,2026-06-12,Portal Login,Resolved
2724,343,2025-09-05,,Resolved
2725,401,2025-11-30,Credit Limit,Resolved
2726,156,2025-08-04,Credit Limit,Waiting Customer
2727,372,2026-03-05,Credit Limit,Open
2728,338,2026-01-19,Complaint,Resolved
2729,125,2025-12-09,Pricing Query,Resolved
2730,649,2025-07-06,Portal Login,Resolved
2731,522,2025-06-05,Invoice Query,Resolved
2732,179,2025-12-11,Pricing Query,Waiting Customer
2733,296,2025-11-10,Network Acceptance,Resolved
2734,575,2025-04-26,Invoice Query,Resolved
2735,304,2025-03-21,Credit Limit,Open
2736,846,2025-10-27,Invoice Query,Open
2737,26,2026-05-11,Credit Limit,Waiting Customer
2738,833,2025-10-29,Pricing Query,Resolved
2739,163,2025-05-05,Credit Limit,Waiting Customer
2740,97,2026-06-21,Complaint,Resolved
2741,268,2025-10-29,Network Acceptance,Waiting Customer
2742,347,2026-04-18,Invoice Query,Resolved
2743,380,2026-02-10,Portal Login,Waiting Customer
2744,479,2026-02-06,Credit Limit,Open
2745,693,2025-04-22,Credit Limit,Waiting Customer
2746,32,2025-09-10,Credit Limit,Waiting Customer
2747,603,2026-06-16,Network Acceptance,Resolved
2748,292,2025-07-22,Credit Limit,Resolved
2749,614,2025-09-22,Portal Login,Resolved
2750,695,2025-03-31,Complaint,Resolved
2751,43,2025-06-11,Invoice Query,Resolved
2752,692,2025-01-27,Complaint,Resolved
2753,25,2025-04-12,Pricing Query,Waiting Customer
2754,10,2026-06-06,Card Issue,Resolved
2755,122,2025-09-13,Credit Limit,Waiting Customer
2756,521,2025-04-21,Credit Limit,Resolved
2757,232,2025-01-03,Card Issue,Open
2758,752,2025-03-26,Complaint,Open
2759,16,2025-02-23,Card Issue,Waiting Customer
2760,206,2025-04-18,Pricing Query,Resolved
2761,198,2025-04-21,Credit Limit,Resolved
2762,42,2025-01-14,Pricing Query,Resolved
2763,104,2025-10-13,Complaint,Resolved
2764,78,2025-05-20,Complaint,Resolved
2765,219,2025-11-01,Credit Limit,Resolved
2766,178,2025-04-15,Portal Login,Resolved
2767,524,2025-04-24,Portal Login,Resolved
2768,333,2025-02-23,Card Issue,Open
2769,156,2026-02-22,Network Acceptance,Waiting Customer
2770,639,2025-03-30,Card Issue,Resolved
2771,150,2025-01-23,Portal Login,Waiting Customer
2772,609,2025-11-07,Portal Login,Resolved
2773,655,2025-11-22,Credit Limit,Waiting Customer
2774,574,2025-08-08,Credit Limit,Waiting Customer
2775,48,2025-07-26,Credit Limit,Resolved
2776,593,2026-01-15,Pricing Query,Resolved
2777,682,2025-10-29,Invoice Query,Resolved
2778,186,2026-04-19,Invoice Query,Waiting Customer
2779,321,2026-03-06,Portal Login,Resolved
2780,237,2025-02-19,Portal Login,Resolved
2781,577,2025-10-11,Credit Limit,Open
2782,447,2025-01-30,Invoice Query,Waiting Customer
2783,733,2025-06-26,Network Acceptance,Resolved
2784,487,2025-12-14,Complaint,Open
2785,622,2025-10-18,Credit Limit,Waiting Customer
2786,832,2026-02-27,Pricing Query,Resolved
2787,411,2025-05-23,Pricing Query,Resolved
2788,789,2025-06-30,Network Acceptance,Resolved
2789,33,2026-04-05,Complaint,Resolved
2790,290,2025-04-30,Credit Limit,Open
2791,2,2025-03-06,Invoice Query,Waiting Customer
2792,616,2026-06-06,Network Acceptance,Open
2793,407,2025-12-23,Complaint,Open
2794,487,2025-10-01,Network Acceptance,Resolved
2795,34,2025-02-28,Credit Limit,Waiting Customer
2796,698,2025-10-10,,Resolved
2797,311,2025-05-26,Network Acceptance,Waiting Customer
2798,624,2025-10-26,Portal Login,Resolved
2799,616,2025-07-10,Card Issue,Open
2800,748,2025-03-08,Credit Limit,Open
2801,402,2025-07-05,Portal Login,Open
2802,15,2026-03-29,Pricing Query,Open
2803,112,2026-03-08,Credit Limit,Resolved
2804,514,2025-02-11,Portal Login,Resolved
2805,247,2025-09-11,Complaint,Open
2806,130,2025-06-16,Network Acceptance,Resolved
2807,43,2025-12-20,Invoice Query,Open
2808,484,2025-03-19,,Resolved
2809,668,2025-06-22,Portal Login,Open
2810,370,2025-11-10,Card Issue,Waiting Customer
2811,94,2026-02-14,Invoice Query,Waiting Customer
2812,28,2025-05-28,Credit Limit,Waiting Customer
2813,673,2025-04-29,Pricing Query,Waiting Customer
2814,508,2025-09-15,Invoice Query,Resolved
2815,201,2026-05-05,Credit Limit,Resolved
2816,284,2025-08-04,Network Acceptance,Resolved
2817,545,2025-07-02,Portal Login,Waiting Customer
2818,559,2025-07-03,Network Acceptance,Resolved
2819,186,2025-07-19,Credit Limit,Resolved
2820,451,2025-08-21,Card Issue,Resolved
2821,663,2026-02-19,Portal Login,Open
2822,6,2025-06-20,Complaint,Resolved
2823,441,2025-05-09,Network Acceptance,Open
2824,416,2026-04-04,Pricing Query,Waiting Customer
2825,386,2026-01-27,Portal Login,Resolved
2826,185,2025-06-29,Pricing Query,Resolved
2827,423,2026-04-11,Complaint,Resolved
2828,817,2026-05-25,Complaint,Waiting Customer
2829,579,2025-06-01,Complaint,Resolved
2830,844,2026-01-05,Complaint,Resolved
2831,762,2025-11-19,Card Issue,Open
2832,91,2025-11-30,Network Acceptance,Open
2833,444,2025-09-09,Portal Login,Resolved
2834,81,2025-09-26,Credit Limit,Resolved
2835,391,2025-01-24,Portal Login,Resolved
2836,369,2025-11-22,Invoice Query,Resolved
2837,46,2026-01-27,Pricing Query,Resolved
2838,606,2025-07-20,Portal Login,Waiting Customer
2839,445,2026-02-10,Credit Limit,Open
2840,708,2026-01-17,Complaint,Resolved
2841,165,2026-04-03,Network Acceptance,Waiting Customer
2842,119,2025-10-02,Credit Limit,Open
2843,55,2026-02-28,Credit Limit,Open
2844,138,2026-03-07,Portal Login,Resolved
2845,518,2025-04-06,Invoice Query,Waiting Customer
2846,336,2025-08-09,Pricing Query,Resolved
2847,568,2025-12-06,Credit Limit,Resolved
2848,576,2025-07-16,Card Issue,Resolved
2849,618,2025-05-31,Portal Login,Waiting Customer
2850,765,2025-07-26,Card Issue,Waiting Customer
2851,387,2025-11-02,Complaint,Resolved
2852,209,2026-05-19,Portal Login,Open
2853,340,2025-03-14,Credit Limit,Resolved
2854,568,2025-08-16,Credit Limit,Resolved
2855,794,2026-05-02,Complaint,Resolved
2856,833,2025-09-04,Network Acceptance,Open
2857,316,2025-10-20,Invoice Query,Resolved
2858,402,2025-03-29,Credit Limit,Resolved
2859,245,2026-01-18,Invoice Query,Resolved
2860,545,2025-08-18,Complaint,Resolved
2861,155,2025-01-27,Card Issue,Waiting Customer
2862,806,2025-09-10,Invoice Query,Resolved
2863,624,2025-08-16,Portal Login,Resolved
2864,63,2026-02-15,Complaint,Resolved
2865,171,2026-03-04,Card Issue,Waiting Customer
2866,418,2026-05-27,Credit Limit,Resolved
2867,268,2026-04-23,Pricing Query,Resolved
2868,337,2025-11-12,Network Acceptance,Waiting Customer
2869,125,2025-08-01,Credit Limit,Resolved
2870,321,2026-06-18,Complaint,Resolved
2871,827,2026-03-03,Portal Login,Open
2872,428,2025-07-17,Network Acceptance,Resolved
2873,152,2026-05-10,Invoice Query,Open
2874,704,2026-01-04,Card Issue,Open
2875,272,2025-06-25,Portal Login,Open
2876,728,2026-04-17,Complaint,Resolved
2877,751,2026-03-06,,Resolved
2878,546,2025-06-20,Portal Login,Open
2879,676,2025-04-11,Network Acceptance,Resolved
2880,560,2025-05-26,Credit Limit,Resolved
2881,205,2026-06-29,Network Acceptance,Resolved
2882,662,2025-10-24,Portal Login,Waiting Customer
2883,466,2026-05-17,Network Acceptance,Resolved
2884,219,2026-01-23,Credit Limit,Resolved
2885,48,2025-08-10,Network Acceptance,Waiting Customer
2886,104,2026-03-06,Invoice Query,Resolved
2887,202,2026-04-07,Credit Limit,Resolved
2888,429,2025-10-07,Portal Login,Resolved
2889,688,2026-05-16,Network Acceptance,Resolved
2890,431,2026-04-12,Network Acceptance,Waiting Customer
2891,570,2025-09-07,,Waiting Customer
2892,422,2025-11-01,Invoice Query,Waiting Customer
2893,837,2025-01-18,Complaint,Resolved
2894,197,2025-11-22,Pricing Query,Resolved
2895,482,2025-08-12,Complaint,Open
2896,515,2026-01-07,Credit Limit,Resolved
2897,460,2025-06-02,Portal Login,Resolved
2898,101,2025-03-18,Complaint,Waiting Customer
2899,271,2025-01-06,Credit Limit,Waiting Customer
2900,429,2025-09-16,Network Acceptance,Resolved
2901,736,2026-04-03,Complaint,Resolved
2902,606,2025-02-03,Credit Limit,Waiting Customer
2903,424,2025-06-26,,Resolved
2904,599,2025-12-22,Portal Login,Open
2905,475,2025-11-17,Portal Login,Open
2906,451,2025-08-08,Card Issue,Resolved
2907,715,2025-07-08,Card Issue,Resolved
2908,454,2026-06-19,,Open
2909,271,2025-03-14,Card Issue,Resolved
2910,613,2025-06-11,Network Acceptance,Resolved
2911,796,2026-03-30,Credit Limit,Open
2912,353,2025-12-24,Network Acceptance,Resolved
2913,27,2025-09-08,Pricing Query,Resolved
2914,357,2025-09-18,Pricing Query,Resolved
2915,530,2025-06-02,Complaint,Open
2916,684,2025-06-27,Network Acceptance,Open
2917,262,2025-02-06,Credit Limit,Waiting Customer
2918,636,2026-03-25,Credit Limit,Resolved
2919,536,2025-01-25,Pricing Query,Resolved
2920,814,2025-08-23,Complaint,Resolved
2921,742,2026-01-04,Credit Limit,Resolved
2922,223,2026-02-02,Complaint,Resolved
2923,597,2025-10-01,Portal Login,Resolved
2924,548,2025-04-11,Pricing Query,Resolved
2925,791,2025-05-09,Invoice Query,Resolved
2926,721,2025-07-07,Network Acceptance,Open
2927,296,2026-06-08,Complaint,Resolved
2928,665,2025-06-15,,Resolved
2929,615,2025-08-03,Credit Limit,Resolved
2930,657,2025-09-07,Complaint,Waiting Customer
2931,255,2026-05-06,Credit Limit,Resolved
2932,266,2026-03-12,Credit Limit,Resolved
2933,759,2025-06-07,Complaint,Resolved
2934,510,2025-10-07,Credit Limit,Resolved
2935,735,2026-05-04,Complaint,Resolved
2936,521,2025-08-02,,Waiting Customer
2937,543,2026-01-08,Network Acceptance,Resolved
2938,144,2026-05-26,Complaint,Open
2939,295,2025-07-24,Invoice Query,Resolved
2940,364,2025-01-09,Card Issue,Open
2941,167,2025-02-03,Portal Login,Resolved
2942,217,2026-04-27,Invoice Query,Resolved
2943,450,2025-02-23,Invoice Query,Open
2944,1,2025-10-14,,Open
2945,274,2025-10-10,Invoice Query,Resolved
2946,505,2025-09-22,Network Acceptance,Open
2947,137,2025-10-31,Pricing Query,Waiting Customer
2948,308,2025-02-23,Network Acceptance,Waiting Customer
2949,440,2025-06-11,Network Acceptance,Resolved
2950,46,2026-02-01,Complaint,Waiting Customer
2951,549,2025-12-14,Card Issue,Waiting Customer
2952,199,2025-09-20,Credit Limit,Waiting Customer
2953,107,2025-02-28,Card Issue,Waiting Customer
2954,476,2025-07-17,Pricing Query,Open
2955,233,2025-08-30,Card Issue,Resolved
2956,257,2025-11-15,Network Acceptance,Resolved
2957,796,2026-04-14,Network Acceptance,Resolved
2958,162,2026-05-20,Network Acceptance,Open
2959,425,2025-05-08,Network Acceptance,Open
2960,16,2025-08-08,Invoice Query,Waiting Customer
2961,614,2025-12-27,Portal Login,Open
2962,296,2025-07-16,Network Acceptance,Resolved
2963,369,2025-11-02,Portal Login,Open
2964,177,2025-12-27,Invoice Query,Resolved
2965,392,2025-12-26,Pricing Query,Open
2966,843,2025-08-07,Pricing Query,Resolved
2967,596,2025-04-13,Portal Login,Resolved
2968,68,2026-03-20,Network Acceptance,Open
2969,89,2025-12-11,Invoice Query,Resolved
2970,238,2026-05-23,Network Acceptance,Resolved
2971,731,2025-11-01,Pricing Query,Waiting Customer
2972,673,2025-11-27,Pricing Query,Resolved
2973,40,2026-01-02,Card Issue,Open
2974,112,2025-05-13,Complaint,Resolved
2975,620,2025-08-09,Complaint,Resolved
2976,796,2025-12-20,Credit Limit,Open
2977,188,2025-07-07,Complaint,Waiting Customer
2978,534,2026-02-25,Network Acceptance,Resolved
2979,391,2025-06-29,Credit Limit,Resolved
2980,2,2025-03-23,Credit Limit,Waiting Customer
2981,85,2025-05-28,Credit Limit,Resolved
2982,309,2025-06-22,Complaint,Resolved
2983,134,2026-01-05,Complaint,Resolved
2984,839,2025-11-10,Credit Limit,Open
2985,320,2025-08-20,Credit Limit,Resolved
2986,547,2026-06-20,Portal Login,Resolved
2987,360,2025-03-12,Card Issue,Resolved
2988,343,2026-03-10,Portal Login,Resolved
2989,650,2025-09-26,Credit Limit,Resolved
2990,323,2026-05-12,Invoice Query,Resolved
